,city,URL,title,date,time,venue,details,user,tags
0,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @rynn0915,[]
1,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @publicgardens: chicago horticultural society dates back to 1890. @chicagobotanic opened around 1972. the garden offers adult education,…",Twitter User @josephm68340511,[]
2,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago #northshore! .@carenorthshore #sharethelove #pets #adoption #event 

#host mcgrath .@evanstonsubaru 

saturday 1…",Twitter User @GaryDare,"['chicago', 'northshore', 'sharethelove', 'pets', 'adoption', 'event', 'host']"
3,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago #northshore! .@carenorthshore ten thousand .@villages #evanston #shopping #fundraiser #event 

thursday 12/08, 5…",Twitter User @GaryDare,"['chicago', 'northshore', 'evanston', 'shopping', 'fundraiser', 'event']"
4,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago! .@ccr_pups .@chipotletweets 1027 w. addison st., chicago, #fundraiser 

wednesday 12/07, 5 – 9 pm

#adoptdontsh…",Twitter User @GaryDare,"['chicago', 'fundraiser', 'adoptdontsh']"
5,Chicago,N/A,N/A,N/A,N/A,N/A,"the biggest rock en espanol party in the country is coming to chicago this fri at @concordhall! get your tickets before they sell out ⚡️
: https://t.co/tudds1jxpf https://t.co/p2aq0sozcn",Twitter User @RiotFest,[]
6,Chicago,N/A,N/A,N/A,N/A,N/A,rt @magicofkeelan: hey @youtube @youtubecreators can we put together a chicago meetup for youtubers? i always see ny and la having events.…,Twitter User @thewemdb,[]
7,Chicago,N/A,N/A,N/A,N/A,N/A,rt @smittenkitchen: smitten kitchen keepers book tour: new events! i cannot wait to hang out -- i think i remember what it was like to leav…,Twitter User @alfencl,[]
8,Chicago,N/A,N/A,N/A,N/A,N/A,rt @chicago_reader: new this year! state street holiday market will bring over 80 small local chicago businesses indoors on the city's most…,Twitter User @TracyBaimWCMG,[]
9,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @Lizthehedgehog1,[]
10,Chicago,N/A,N/A,N/A,N/A,N/A,"i always hate when people plan events the same day as something big in chicago, and then get mad cause nobody showed up!!!! strictly speaking on the gospel scene.",Twitter User @Milkkdudd,[]
11,Chicago,N/A,N/A,N/A,N/A,N/A,"in 5 days!

the last all-facility party of 2022 @15thaveadult in chicago!

jingle b*lls holiday party!!!!

saturday 12/10/22
8pm-1am
dance contest w/prizes!
swag bags-1st 50 m/f cpls!
byob 21+
hosted by doc
don't miss it!
model: @gingersquirts50 
coming? https://t.co/xgbbqgclkg https://t.co/jy5obldsin",Twitter User @LizardoJournal,[]
12,Chicago,N/A,N/A,N/A,N/A,N/A,"join us at the agu fall meeting in december!
 
kinemetrics is excited to participate in the american geophysical union (agu) fall meeting in chicago on december 12-15, 2022. join us at booth # 1527 to speak with our experts.

https://t.co/afqsdhuc4p",Twitter User @kinemetrics,[]
13,Chicago,N/A,N/A,N/A,N/A,N/A,"happy monday, musing events! saturday, dec. 10, family day | uplift, museum of contemporary art, chicago, 11 am-3 pm. designed &amp; led by chicago artists, family days are monthly programs at the mca for all families &amp; youth. enjoy free admission!
https://t.co/ylnoo4utrb https://t.co/eimdetmil1",Twitter User @Ilaea,[]
14,Chicago,N/A,N/A,N/A,N/A,N/A,"happy monday musing events, saturday, dec. 10, hyde park art center, chicago, center day, 1 - 4 pm for center days, hyde park art center is activated w/ activities throughout the center for the public, neighbors, &amp; families.  https://t.co/kss77s67es https://t.co/lcdpuy7hy1",Twitter User @Ilaea,[]
15,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @kira_ar150,[]
16,Chicago,N/A,N/A,N/A,N/A,N/A,"--a black senator president pro tempore of the senate who ends up as president of the us through a series of unfortunate events. here's gene siskel's four-star review: 9/10
https://t.co/ohfljl8jou https://t.co/agzxgexcrx",Twitter User @RoselandChi1972,[]
17,Chicago,N/A,N/A,N/A,N/A,N/A,"ugc nerds - looking to work with some creators in nyc, la, chicago, &amp; seattle for an events/concerts brand

slide in if u like going to concerts",Twitter User @LifeOfSid_,[]
18,Chicago,N/A,N/A,N/A,N/A,N/A,"follow these awesome humans and me on ig for updates on the watch party and our other work and events in chicago 

@ dj_papa_g
https://t.co/18hhrueazh

@ easyfootballclub
https://t.co/ydwsuyc9d8

@ nikhak
https://t.co/wc6txicpn9",Twitter User @nikhak,[]
19,Chicago,N/A,N/A,N/A,N/A,N/A,"register for #civics 101 for girls webinar on dec 27. this class introduces girls to the structure of government, elections &amp; civic engagement. tickets ➡️ https://t.co/atizvfxuxv #boston #manhattan #baltimore #raleigh #tallahassee #birmingham #memphis #chicago",Twitter User @GirlsinPolitics,"['civics', 'boston', 'manhattan', 'baltimore', 'raleigh', 'tallahassee', 'birmingham', 'memphis', 'chicago']"
20,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @zimubotan,[]
21,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @mutya_tan,[]
22,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @does_sofia,[]
23,Chicago,N/A,N/A,N/A,N/A,N/A,hey @youtube @youtubecreators can we put together a chicago meetup for youtubers? i always see ny and la having events. it can be fun and i feel chicago has a lot to offer with creators and being one of the 3 largest media markets.,Twitter User @MagicofKeelan,[]
24,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @thejennylam: - keeping the site and #blog ad-free &amp; without any paywalls;
- keeping in-person events free to attend;
- helping produce…",Twitter User @TheJennyLam,['blog']
25,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @mohu_0704,[]
26,Chicago,N/A,N/A,N/A,N/A,N/A,"ohio.
lakeland &amp; ft. lauderdale florida.
new york x3.
chicago.
north carolina.
if you have to carry guns &amp; wear masks to protest a children’s event, you’re doing something wrong.
you are wrong.

“the far-right attacked drag events in 4 states this weekend” https://t.co/vprearftan",Twitter User @Snozz_Wanger,[]
27,Chicago,N/A,N/A,N/A,N/A,N/A,"did you know that @lincolnparkzoo is actually an amazing place to look for birds? and we don't just mean the zoo birds. migrating birds abound in this beautiful green space and we've got the scoop on where to find them!
https://t.co/ewk82ghhjq",Twitter User @chicago_birder,[]
28,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @ootro120,[]
29,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @Mel_Storni,['agu22']
30,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @hobchicago: coming through for @aligatie tonight?

 get tix at box office or online: https://t.co/ox0augtnvq
⏰ doors: 6:00pm/show: 7:0…",Twitter User @DonnaGr62474148,[]
31,Chicago,N/A,N/A,N/A,N/A,N/A,"hello lovelies!! if there is anyone in the surrounding chicago area, and would like to join an amazing fellow kpop community,please feel free to click the link below!we like preparing meet-ups,going to events together,and so much more!🥰
#kpopchicago 
https://t.co/mb30jffy0x https://t.co/9izqmmdnbo",Twitter User @AngelHopeDesign,['kpopchicago']
32,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @daiginjyo_da,[]
33,Chicago,N/A,N/A,N/A,N/A,N/A,join us on 12/6 for a community service event to pack holiday stockings for deserving children in the chicago area. https://t.co/lrpacnij0f #corporatecounsel #inhousecounsel #communityservice @esgloballaw https://t.co/hniwfzlj2i,Twitter User @Chicago_ACC,"['corporatecounsel', 'inhousecounsel', 'communityservice']"
34,Chicago,N/A,N/A,N/A,N/A,N/A,"is anyone keeping a list of places in chicago that have a mask mandate? venues, museums, community spaces, recurring events, stores, etc",Twitter User @postureless,[]
35,Chicago,N/A,N/A,N/A,N/A,N/A,"one lucky in-person attendee of #thenextevolution | awe nite chicago september-december events will win a meta quest 2. https://t.co/syi5dmaw2a

#museums #awe #chicago #virtualreality #vr #ar #xr #art #culture #history #giveaway #quest2 #meta #oculus #metaquest2 https://t.co/59hbbwckzd",Twitter User @vrarchicago,"['thenextevolution', 'museums', 'awe', 'chicago', 'virtualreality', 'vr', 'ar', 'xr', 'art', 'culture', 'history', 'giveaway', 'quest2', 'meta', 'oculus', 'metaquest2']"
36,Chicago,N/A,N/A,N/A,N/A,N/A,"interested in purchasing a new, energy-efficient home through habitat chicago?

join us this thurs., 12/8 at 6pm, to learn about our affordable homeownership program. the session is virtual and will prepare you for the application process.

register here:
 https://t.co/cn3rndl6sj https://t.co/fhlzehpoq0",Twitter User @HabitatChicago,[]
37,Chicago,N/A,N/A,N/A,N/A,N/A,join us on jan 21 for our daughter &amp; mother camp congress for girls #chicago 2023. students run for office with moms serving as campaign managers &amp; then congressional staffers. enroll ➡️ https://t.co/qsjgz3ahwp #illinois #naperville #detroit #cleveland #aurora #milwaukee #peoria,Twitter User @GirlsinPolitics,"['chicago', 'illinois', 'naperville', 'detroit', 'cleveland', 'aurora', 'milwaukee', 'peoria']"
38,Chicago,N/A,N/A,N/A,N/A,N/A,"our last all-facility party of 2022 @15thaveadult in chicago!!

jingle b*lls holiday party!!!
saturday 12/10/22
8pm-1am
byob
21+
dance contest w/prizes!
swag bags-1st 50 m/f cpls!

who's coming? https://t.co/xgbbqgclkg

hosted by doc
preview! https://t.co/3hntla6etg",Twitter User @LizardoJournal,[]
39,Chicago,N/A,N/A,N/A,N/A,N/A,"chicago carnival game rentals make a great addition to parties and events in chicago! don’t have a lot of room? need something more for your guests to do? rent carnival games in chicago with bounce houses r us!
https://t.co/gaksovsibq
#chicago #chicagopartyrentals #carnivalgames https://t.co/yh91qrzw6c",Twitter User @BouncehouseIL,"['chicago', 'chicagopartyrentals', 'carnivalgames']"
40,Chicago,N/A,N/A,N/A,N/A,N/A,"@joncoopertweets fear tactics? considering you back the hotdog king of chicago, i’d say the biggest threat are weak parents coerced with money into letting their children spend alone time with any adult after these events have finished",Twitter User @ChaosOnGuard,[]
41,Chicago,N/A,N/A,N/A,N/A,N/A,rt @chicago_reader: new this year! state street holiday market will bring over 80 small local chicago businesses indoors on the city's most…,Twitter User @ChiLoopAlliance,[]
42,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @astronomerio: a day after astro days: chicago, there's an @apacheairflow meetup with two talks and networking over food &amp; drinks. sign…",Twitter User @jarekpotiuk,[]
43,Chicago,N/A,N/A,N/A,N/A,N/A,"@chelseabwrites it gets better! i've found signing at events and conventions tends to go a lot better than trying to be the author at an official signing. for an opening night event at a tiny art gallery outside chicago this year, i signed/sold 20 books in 2 hours, and i'm a nobody.",Twitter User @gravewriter71,[]
44,Chicago,N/A,N/A,N/A,N/A,N/A,"@ericfielding @seismosue @celestelabedz @theagu yes, chicago in dec inherently means a lot of crowded indoor events &amp; dining, so it's not just a matter of the agu venue itself. indoor ventilation is just as important as masks in large group settings, and large venues/organizations don't seem to be taking that seriously either.",Twitter User @Weather_West,[]
45,Chicago,N/A,N/A,N/A,N/A,N/A,iaug: join the chicago chapter for a final meeting in 2022 sponsored by @avaya! explore what's new with avaya and enjoy a presentation on ng911 complete with a demo. partners are encouraged to invite their customers! rsvp: https://t.co/qgrtbfhjps https://t.co/i21czi3v5o,Twitter User @IaugOrlando,[]
46,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @vtcsom: jed gonzalo, senior associate dean for medical education, and sarah parker, chair, health systems and implementation science, a…",Twitter User @LeslieLaConte,[]
47,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @AllenaNia,[]
48,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @flywith_72,[]
49,Chicago,N/A,N/A,N/A,N/A,N/A,"looking forward to my trip to chicago for the @theagu fall meeting and to give a talk at @uchicago!
https://t.co/oatduimupc https://t.co/8nmsthu1b6",Twitter User @burtonlab,[]
50,Chicago,N/A,N/A,N/A,N/A,N/A,rt @iaug: join the chicago chapter for a final meeting in 2022 sponsored by @avaya! explore what's new with avaya and enjoy a presentation…,Twitter User @Avaya,[]
51,Chicago,N/A,N/A,N/A,N/A,N/A,"had a layover in chicago. this was january 2003, when tensions were very high and airport security had been extremely maximized due to the terrorist events of 9/11 and because this woman fit their radicalized description of a muslim woman she was detained during her layover",Twitter User @ES1000Fall221,[]
52,Chicago,N/A,N/A,N/A,N/A,N/A,playing the wynn 515+ 65 + 1 .00steve aoki fee + 1.00 phil ivey fee +. 75 doyle brunson fee +. 50 jamie kerstetter fee +. 25 chicago joey fee in support of non nl events. https://t.co/eo1wp4fp9v,Twitter User @OldManCawfee,[]
53,Chicago,N/A,N/A,N/A,N/A,N/A,"wheels down in chicago. not enough words for tweets, but y’all made my first #paxunplugged as a wizard so freaking amazing. so good to see so many faces again and for the first time. just cements why paxu is one of my favorite events. ❤️",Twitter User @LaTiaJacquise,['paxunplugged']
54,Chicago,N/A,N/A,N/A,N/A,N/A,"hot topic is the lincoln lodge's monthly showcase where a chicago comedian does their best to tackle some of life’s biggest issues. enter to win a pair of tickets to join special guest sam dicke for a night of laughs! 
https://t.co/e9lnkcpbq0",Twitter User @Do312,[]
55,Chicago,N/A,N/A,N/A,N/A,N/A,"it's the third year jcc chicago has celebrated all eight nights with in-person or virtual programming welcoming families, teens and adults. https://t.co/uqko7ahg3s",Twitter User @SkokiePatch,[]
56,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @thehooliganmag: we’re excited to announce our first hooligan hangout at chicago athletic hotel next monday, dec 12th at 7 pm️️ 

join…",Twitter User @AirGoKiss,[]
57,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @RayinAynira,[]
58,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @thehooliganmag: we’re excited to announce our first hooligan hangout at chicago athletic hotel next monday, dec 12th at 7 pm️️ 

join…",Twitter User @rivkayeker,[]
59,Chicago,N/A,N/A,N/A,N/A,N/A,"in only 5 days!!!

the last all-facility party of 2022 @15thaveadult in chicago!

jingle b*lls holiday party!

saturday 12/10/22
8pm-1am
dance contest w/prizes!
swag bags-1st 50 m/f cpls!
byob 21+
hosted by doc
model: @gingersquirts50 

coming? https://t.co/xgbbqgclkg https://t.co/o6c5qrmpzv",Twitter User @LizardoJournal,[]
60,Chicago,N/A,N/A,N/A,N/A,N/A,"we’re excited to announce our first hooligan hangout at chicago athletic hotel next monday, dec 12th at 7 pm️️ 

joining us will be the brilliant movement builder, organizer, artist, educator &amp; hip hop performing artist damon williams!

https://t.co/745bnjqa0n https://t.co/za17bfrh6m",Twitter User @thehooliganmag,[]
61,Chicago,N/A,N/A,N/A,N/A,N/A,"hey #chicago #northshore! .@carenorthshore #sharethelove #pets #adoption #event 

#host mcgrath .@evanstonsubaru 

saturday 12/10, 10 am - noon

#adoptdontshop #adoptashelterpet #adoptaseniorpet #adoptasheltercat #dogs #cats 

https://t.co/vlaksgbqqd

https://t.co/znplifgixj https://t.co/nwe4t6llag",Twitter User @GaryDare,"['chicago', 'northshore', 'sharethelove', 'pets', 'adoption', 'event', 'host', 'adoptdontshop', 'adoptashelterpet', 'adoptaseniorpet', 'adoptasheltercat', 'dogs', 'cats']"
62,Chicago,N/A,N/A,N/A,N/A,N/A,join the chicago chapter for a final meeting in 2022 sponsored by @avaya! explore what's new with avaya and enjoy a presentation on ng911 complete with a demo. partners are encouraged to invite their customers! rsvp: https://t.co/h2dhgffqni https://t.co/txckewgavn,Twitter User @IAUG,[]
63,Chicago,N/A,N/A,N/A,N/A,N/A,"hey #chicago #northshore! .@carenorthshore ten thousand .@villages #evanston #shopping #fundraiser #event 

thursday 12/08, 5-8pm

#adoptdontshop #adoptashelterpet #adoptaseniorpet #dogs #cats #pets 

https://t.co/jyoolj3r6v

https://t.co/ngdgjskfeh

https://t.co/jyuqncifbn https://t.co/jx93phutwq",Twitter User @GaryDare,"['chicago', 'northshore', 'evanston', 'shopping', 'fundraiser', 'event', 'adoptdontshop', 'adoptashelterpet', 'adoptaseniorpet', 'dogs', 'cats', 'pets']"
64,Chicago,N/A,N/A,N/A,N/A,N/A,"hey #chicago! .@ccr_pups .@chipotletweets 1027 w. addison st., chicago, #fundraiser 

wednesday 12/07, 5 – 9 pm

#adoptdontshop #adoptdontbuy #adoptashelterpet #adoptaseniorpet #adoptashelterdog #dogs #pets 

https://t.co/8lbs6vqyyv

https://t.co/mwur0ar0n3 https://t.co/nif685omrt",Twitter User @GaryDare,"['chicago', 'fundraiser', 'adoptdontshop', 'adoptdontbuy', 'adoptashelterpet', 'adoptaseniorpet', 'adoptashelterdog', 'dogs', 'pets']"
65,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @Sky_kotoli158,[]
66,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @NOAA,['agu22']
67,Chicago,N/A,N/A,N/A,N/A,N/A,"just one more day in chicago, wanna try and make the most of it but not sure what to do! no more con events, still gotta pack (maybe get a larger bag for carry-on &gt;.&gt;)",Twitter User @TheFluffyRogue,[]
68,Chicago,N/A,N/A,N/A,N/A,N/A,"chicago #financialadvisors and #wealthmanagers: join us dec 8th to access morningstar research, thought leadership from @guaranteedrate, @finamreverse, and enjoy catering from michelin-starred @bokachicago 

see who’s going: https://t.co/ncrbypntrc https://t.co/xqgdqrhyks",Twitter User @MorningstarInc,"['financialadvisors', 'wealthmanagers']"
69,Chicago,N/A,N/A,N/A,N/A,N/A,@windycitywxman @aldermanlaspata is too busy with this: https://t.co/ixb7xqggdr instead of keeping his constituents safe he is abusing his power by going after a business that has hosted events for his challengers. vote royko in feb - @roykoforchicago,Twitter User @fardad99,[]
70,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @Mavasquez65,['agu22']
71,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @AllNewWorId,['agu22']
72,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @MoonHourFavs,['agu22']
73,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @NOAAClimate,['agu22']
74,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @NOAASatellites,['agu22']
75,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @chifilmmakers: new screening!
12/17/22 1326 w hollywood ave #chicago
showcasing local #filmmakers 

tickets:
https://t.co/nmnrqarne9 or…",Twitter User @hplbot,"['chicago', 'filmmakers']"
76,Chicago,N/A,N/A,N/A,N/A,N/A,"new screening!
12/17/22 1326 w hollywood ave #chicago
showcasing local #filmmakers 

tickets:
https://t.co/nmnrqarne9 or in person

#chicagoseen #film #arts #independentart #independentfilm #diy #documentary #animation #drama #comedy #activism #shortfilms #arthousefilm #arthouse https://t.co/qc9dwpfhvv",Twitter User @ChiFilmmakers,"['chicago', 'filmmakers', 'chicagoseen', 'film', 'arts', 'independentart', 'independentfilm', 'diy', 'documentary', 'animation', 'drama', 'comedy', 'activism', 'shortfilms', 'arthousefilm', 'arthouse']"
77,Chicago,N/A,N/A,N/A,N/A,N/A,"our partner, @dwellsocial, is staging several food delivery events for the suburbs every friday in december—wings, radical reuben, cuban sandwich, spicy chicken, truffle lentil loaf, mac ‘n teese®, carrot cake, cocoa mousse cake.

save your spot: https://t.co/ll4dtkeugx https://t.co/mmhvufzoj7",Twitter User @chicagodiner,[]
78,Chicago,N/A,N/A,N/A,N/A,N/A,@dan_heydan @trejohn75891185 @coach_d_hanson @bizwhizyay @greg_price11 youre using a dollar amount which was high to describe the events in totality which is stupid and not correct. i live in chicago. im from atlanta. i know where the damage was. there were thousands of protests. turn off fox. get your head out of your ass and read a real book,Twitter User @dsalmon1449,[]
79,Chicago,N/A,N/A,N/A,N/A,N/A,"join #kpmgchicago real estate professionals on december 8 to hear the latest industry updates, and connect with local real estate executives. https://t.co/vnpiw8uvsu https://t.co/ngax0bmkzs",Twitter User @Bnsprong,['kpmgchicago']
80,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @M3lix__,[]
81,Chicago,N/A,N/A,N/A,N/A,N/A,"this thursday! chicago area gpa chapter annual meeting &amp; professional development: ""combating grant myths"" -- registration info here: https://t.co/pbrwmm90m2",Twitter User @ChicagoGPA,[]
82,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago! .@youngatheartpet pet house #candle #fundraiser by .@onefurallpets 

#now until tuesday 12/13

#adoptdontshop #…",Twitter User @GaryDare,"['chicago', 'candle', 'fundraiser', 'now', 'adoptdontshop']"
83,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago! .@youngatheartpet #holidayseason .@lynchcreekfarm  #fundraiser  

15% of all purchases made through 12/09 donat…",Twitter User @GaryDare,"['chicago', 'holidayseason', 'fundraiser']"
84,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @garydare: hey #chicago! .@youngatheartpet #holidayseason .@lynchcreekfarm  #fundraiser  

15% of all purchases made now through 12/9 wi…",Twitter User @GaryDare,"['chicago', 'holidayseason', 'fundraiser']"
85,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @noaaresearch: this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants…",Twitter User @portalsurftoday,['agu22']
86,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @aaksarod: feb 5 logan center performance hall, #chicago #donmichaelrandelensembleinresidence #universityofchicago @amaanalibangash @aya…",Twitter User @deepmanu,"['chicago', 'donmichaelrandelensembleinresidence', 'universityofchicago']"
87,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @random_toiletry,[]
88,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @corbindeIacroix,[]
89,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @qullsfav,[]
90,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @thatskykev,[]
91,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @thatskynerd,[]
92,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @kaketen,[]
93,Chicago,N/A,N/A,N/A,N/A,N/A,rt @midsomerplots: a chicago-school economist is found lightly roasted with lemon and thyme stuffing. suspicion falls on marsh wood’s penci…,Twitter User @Pyctsi,[]
94,Chicago,N/A,N/A,N/A,N/A,N/A,"this year #agu22 is being held in chicago, il, and online everywhere from december 12th - 16th! 

registered participants can tune in online to hear about @noaa’s vision for a #climatereadynation, the annual #arcticreportcard, and more at https://t.co/gwol0hmb7m https://t.co/odpfuqhvcs",Twitter User @NOAAResearch,"['agu22', 'climatereadynation', 'arcticreportcard']"
95,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @Kou16226586,[]
96,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @gaokun_sky,[]
97,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @RaddB_GM,[]
98,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @honkhon54545073,[]
99,Chicago,N/A,N/A,N/A,N/A,N/A,"@mariakchica @mollyjongfast \0

tylenol bottles on chicago supermarket shelves were poisoned in september 1982.
7 deaths: perpetrator never found.

the events led to ""safety"" packaging on just about  every product, a $multi-billion industry.

has anyone checked where",Twitter User @oaflet,[]
100,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @Lalicier,[]
101,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @stellifiedheart: hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going…",Twitter User @thatskygame,[]
102,Chicago,N/A,N/A,N/A,N/A,N/A,"hey skykids! we've added two new in-person events for december 🤩

if you're in chicago or kuala lumpur, there's going to be a sky assembly near you! 

you can check out upcoming #skyassemblies on our website: https://t.co/sc0d9ui5m3 https://t.co/hgaae0zrkq",Twitter User @StellifiedHeart,['skyassemblies']
103,Chicago,N/A,N/A,N/A,N/A,N/A,"a day after astro days: chicago, there's an @apacheairflow meetup with two talks and networking over food &amp; drinks. sign up for the free #community event!
https://t.co/un0apqojuz",Twitter User @astronomerio,['community']
104,Chicago,N/A,N/A,N/A,N/A,N/A,"illinois green alliance, holiday party, december 15, 5:30 pm, #chicago #illinois: https://t.co/bvxx3lwwui @ilgreenalliance @usgbc @aiachicago @passivehousechi @aia_cote @living_future @chibpsa @carbonleadforum #design #architecture #building #buildings celebrate #greenbuilding! https://t.co/2yj0szy8wd",Twitter User @ILgreenbuilding,"['chicago', 'illinois', 'design', 'architecture', 'building', 'buildings', 'greenbuilding']"
105,Chicago,N/A,N/A,N/A,N/A,N/A,"tomorrow we're hosting a preview and discussion of let the little light shine, a documentary in which an academic beacon for black children in chicago battles gentrification: https://t.co/b04jwwot5t https://t.co/qt1fhwqh6i",Twitter User @wttw,[]
